epoch_idx,stage,tau,sigma_schnakenberg,sigma_multiscale,sigma_neural
580,W,0.005687,0.000433,0.028304,0.277752
581,W,0.006720,0.000744,0.041206,0.701921
582,W,0.017985,0.001199,0.022404,0.354536
583,W,0.009190,0.000562,0.025298,0.296172
584,W,0.006444,0.003624,0.095808,0.129399
585,W,0.009287,0.002543,0.054694,0.347563
586,W,0.011750,0.000896,0.048537,0.742267
587,W,0.026602,0.002426,0.018135,0.520184
588,W,0.010758,0.000354,0.023817,0.343414
589,W,0.001974,0.001326,0.010833,0.345845
590,W,0.056058,0.000302,0.031056,0.752978
591,W,0.026671,0.001481,0.017705,1.228116
592,W,0.007169,0.000277,0.008196,0.607127
593,W,0.010975,0.002981,0.013411,0.685987
594,W,0.025456,0.000079,0.050562,0.913712
595,W,0.027900,0.002496,0.004327,0.577940
596,W,0.018110,0.001338,0.013494,0.998123
597,W,0.016518,0.001125,0.025412,0.463055
598,W,0.029235,0.002880,0.023856,1.385788
599,W,0.009121,0.000043,0.005532,0.379802
600,W,0.021568,0.000637,0.008142,0.547544
601,W,0.004880,0.000280,0.011688,0.823247
602,W,0.040269,0.000948,0.032546,0.323265
603,W,0.026369,0.000890,0.035606,0.368377
604,W,0.015055,0.002088,0.012335,0.460723
605,W,0.008673,0.002902,0.014374,0.210182
606,W,0.017525,0.003411,0.009522,0.263353
607,W,0.002755,0.000618,0.037327,0.613540
608,W,0.014514,0.000768,0.007180,0.489816
609,W,0.040445,0.001014,0.012704,0.457131
610,W,0.038461,0.000726,0.013965,0.378730
611,W,0.010264,0.005920,0.010808,0.312984
612,W,0.010982,0.006070,0.013075,0.521365
613,W,0.061834,0.000889,0.009182,0.279065
614,W,0.044585,0.001236,0.009083,0.653376
615,W,0.008111,0.000857,0.016696,0.410696
616,W,0.007738,0.001065,0.010010,0.395309
617,W,0.007886,0.000773,0.008434,0.505272
618,W,0.009793,0.000269,0.035934,0.255804
619,W,0.028345,0.000871,0.005119,0.745132
620,W,0.026757,0.000616,0.005884,0.561685
621,W,0.007504,0.000441,0.022696,0.614180
622,W,0.004458,0.000140,0.048394,0.624261
623,W,0.007757,0.000168,0.009093,0.730654
624,W,0.012748,0.000352,0.026562,0.214445
625,W,0.027338,0.000367,0.031303,1.269251
626,W,0.001835,0.000604,0.004926,1.152830
627,W,0.088442,0.000732,0.014212,0.355891
628,W,0.049580,0.002370,0.025251,0.355462
629,W,0.002116,0.000524,0.021117,0.757046
630,W,0.026885,0.003170,0.017311,0.575155
631,W,0.012136,0.001565,0.009579,0.788264
632,W,0.054093,0.002241,0.016246,0.293345
633,W,0.009964,0.000738,0.004249,0.079948
634,W,0.024078,0.001100,0.009461,0.181691
635,W,0.083246,0.001112,0.010090,0.745816
636,W,0.030180,0.000922,0.010204,0.567569
637,W,0.023443,0.003910,0.008943,0.341276
638,W,0.031201,0.001698,0.006526,0.749707
639,W,0.003729,0.000028,0.018889,0.274606
640,W,0.005612,0.002518,0.023316,0.612648
641,W,0.055289,0.000230,0.009331,0.194191
642,W,0.028573,0.000878,0.017210,0.377614
643,W,0.010534,0.000404,0.016663,0.325965
644,W,0.116986,0.003263,0.009918,0.784923
645,W,0.065356,0.000079,0.019110,0.482015
646,W,0.042177,0.002018,0.005984,0.947098
647,W,0.012000,0.001281,0.011184,0.341067
648,W,0.010795,0.000777,0.016350,0.451564
649,W,0.009175,0.000189,0.015344,0.551041
650,W,0.011971,0.001101,0.013281,0.614961
651,W,0.015241,0.002287,0.021088,0.183202
652,W,0.012600,0.001861,0.009686,0.643810
653,W,0.051637,0.002083,0.019005,0.383417
654,W,0.013113,0.000638,0.017997,0.362447
655,W,0.042808,0.000748,0.003139,0.551794
656,W,0.013325,0.002319,0.010799,0.433781
657,W,0.006193,0.000918,0.011025,0.611875
658,W,0.005028,0.000249,0.012677,0.457176
659,W,0.013264,0.000875,0.019492,0.531532
660,W,0.029818,0.001929,0.017715,1.439218
661,W,0.017196,0.004232,0.015664,0.447497
662,W,0.013687,0.005199,0.014227,0.732749
663,W,0.033132,0.002578,0.022171,1.032560
664,W,0.083075,0.000247,0.046004,0.682214
665,W,0.007518,0.000628,0.009044,0.747742
666,W,0.013771,0.000349,0.033156,0.272004
667,W,0.017347,0.001443,0.030968,0.978369
668,W,0.024856,0.001424,0.021398,0.335346
669,W,0.010479,0.000604,0.023502,0.407437
670,W,0.004253,0.001443,0.022135,0.834857
671,W,0.005895,0.000127,0.006288,0.690888
672,W,0.035518,0.002959,0.064836,0.828455
673,W,0.020081,0.001056,0.011643,0.407666
674,W,0.019213,0.001184,0.012138,0.920850
675,W,0.001606,0.001396,0.032282,0.316562
676,W,0.003668,0.000560,0.009711,0.390343
677,W,0.011030,0.000434,0.029206,0.321494
678,W,0.013400,0.004599,0.031896,0.515206
679,W,0.024736,0.001369,0.043647,0.270699
680,W,0.008793,0.003063,0.011870,0.736019
681,W,0.014227,0.000061,0.019563,0.695697
682,W,0.019185,0.002380,0.008509,0.749766
683,W,0.010312,0.000287,0.023759,0.598286
684,W,0.010566,0.001263,0.032689,0.578548
685,W,0.016306,0.000368,0.009486,0.679390
686,W,0.020288,0.000569,0.005713,1.107491
687,W,0.013662,0.000996,0.019037,0.989430
688,W,0.024953,0.001686,0.013702,0.319366
689,W,0.049251,0.001136,0.011567,0.642334
690,W,0.016284,0.000674,0.015639,0.831475
691,W,0.030352,0.000252,0.017411,1.043889
692,W,0.014163,0.001376,0.007518,0.527130
693,W,0.020000,0.000084,0.033497,0.500276
694,W,0.002264,0.001137,0.029635,0.699206
695,W,0.019335,0.001798,0.004273,0.823468
696,W,0.020224,0.000195,0.011773,0.645840
697,W,0.013107,0.001023,0.009036,0.808643
698,W,0.021325,0.001322,0.010456,0.341061
699,W,0.004781,0.000571,0.004100,0.617800
700,W,0.027340,0.001825,0.017518,0.273601
701,W,0.033439,0.000970,0.013932,0.443951
702,W,0.004100,0.001427,0.019252,0.445175
703,W,0.020490,0.003060,0.025174,0.081481
704,W,0.009444,0.001419,0.019621,0.715385
705,W,0.006399,0.001315,0.008131,0.364186
706,W,0.013272,0.002090,0.017777,0.235043
707,W,0.044120,0.001897,0.032476,0.463778
708,W,0.013665,0.002186,0.012404,0.171523
709,W,0.016549,0.001436,0.004875,0.615275
710,W,0.012303,0.000161,0.014065,0.219204
711,W,0.001720,0.000192,0.002574,0.841582
712,W,0.039736,0.000128,0.019989,0.780746
713,W,0.043219,0.002312,0.006722,1.040057
714,W,0.004821,0.000724,0.037081,0.665075
715,W,0.023368,0.000778,0.036996,0.495888
716,W,0.016666,0.001296,0.006230,0.952764
717,W,0.041089,0.001386,0.012142,0.658840
718,W,0.012261,0.000464,0.026897,0.440616
719,W,0.005025,0.001117,0.032078,0.376394
720,W,0.011692,0.000467,0.022220,1.014908
721,W,0.135957,0.004269,0.028373,0.479422
722,W,0.011867,0.000551,0.038214,0.579307
723,W,0.024236,0.003508,0.010564,0.817097
724,W,0.009293,0.004219,0.016246,0.820278
725,W,0.024447,0.005117,0.023660,0.205238
726,W,0.022434,0.002067,0.029692,0.308717
727,W,0.005839,0.000632,0.007390,0.358026
728,W,0.001586,0.000173,0.014721,0.374974
729,W,0.007157,0.001827,0.030734,0.066848
730,W,0.067477,0.001099,0.027260,0.364078
731,W,0.032801,0.002495,0.013544,0.187437
732,W,0.002766,0.000997,0.018504,0.377436
733,W,0.008599,0.003520,0.013703,0.426634
734,W,0.005860,0.001853,0.009330,0.487515
735,W,0.128973,0.000840,0.028729,0.590615
736,W,0.015134,0.000481,0.007448,0.664382
737,W,0.007438,0.001039,0.048266,0.575022
738,W,0.001298,0.000711,0.005600,0.608794
739,W,0.004754,0.007804,0.056729,0.976806
740,W,0.031156,0.000296,0.030765,0.611745
741,W,0.024349,0.005071,0.008160,0.455112
742,W,0.028520,0.001064,0.012323,0.446859
743,W,0.004563,0.000490,0.009881,0.249612
744,W,0.007872,0.002965,0.019171,0.937080
745,W,0.022106,0.001708,0.022777,0.910524
746,W,0.024816,0.003860,0.040446,0.315356
747,W,0.005459,0.001224,0.012714,0.523319
748,W,0.010956,0.000241,0.015310,0.262940
749,W,0.003339,0.000397,0.024136,0.780848
750,W,0.013173,0.000410,0.022161,0.298569
751,W,0.031215,0.000242,0.019774,0.454065
752,W,0.033481,0.000127,0.012422,0.622834
753,W,0.004929,0.002032,0.007890,0.790960
754,W,0.010543,0.001408,0.014206,0.874327
755,W,0.006313,0.005860,0.045231,0.167904
756,W,0.039202,0.000550,0.019636,0.314035
757,W,0.025750,0.001250,0.008467,0.261494
758,W,0.012485,0.001640,0.033237,0.372055
759,W,0.037536,0.002358,0.020132,0.429932
760,W,0.010877,0.001005,0.020377,0.487671
761,W,0.004603,0.000086,0.007232,0.374801
762,W,0.008604,0.003140,0.085452,0.566998
763,W,0.030316,0.002242,0.020584,0.530191
764,W,0.072075,0.001988,0.021276,0.255874
765,W,0.012196,0.004182,0.015855,0.343347
766,W,0.075200,0.002367,0.074205,0.474375
767,W,0.006862,0.003688,0.008410,0.729028
768,W,0.006091,0.000048,0.010455,0.420448
769,W,0.024122,0.001385,0.030567,0.471244
770,W,0.011110,0.000712,0.011713,0.405765
771,W,0.031870,0.000985,0.038225,0.575229
772,W,0.027272,0.001358,0.016617,1.031244
773,W,0.012675,0.001034,0.014745,0.409729
774,W,0.043191,0.000163,0.013461,0.486637
775,W,0.003759,0.003011,0.044126,0.544897
776,W,0.009582,0.001803,0.028681,0.818234
777,W,0.021569,0.001082,0.050392,0.436796
778,W,0.039342,0.000368,0.007220,0.575072
779,W,0.008411,0.001134,0.016906,0.655308
780,W,0.002632,0.000899,0.039640,0.671014
781,W,0.002101,0.001203,0.016830,0.266526
782,W,0.016249,0.000903,0.018398,0.484925
783,W,0.038062,0.000396,0.005629,0.456593
784,W,0.015336,0.002442,0.017359,1.062918
785,W,0.022353,0.000315,0.018772,0.303919
786,W,0.010092,0.001783,0.013715,0.667695
787,W,0.034938,0.001419,0.020074,0.754225
788,W,0.026914,0.000257,0.027259,1.114666
789,W,0.122288,0.000467,0.014277,0.436538
790,W,0.087043,0.000766,0.008337,0.299165
791,W,0.009867,0.001084,0.006497,0.721094
792,W,0.053283,0.000553,0.017919,0.926336
793,W,0.029180,0.001875,0.008316,0.851961
794,W,0.064871,0.000467,0.014314,0.603169
795,W,0.019300,0.002966,0.021271,0.241331
796,W,0.020789,0.002339,0.008400,0.305925
797,W,0.006370,0.002056,0.018192,0.434761
798,W,0.075369,0.000261,0.012536,0.350767
799,W,0.214319,0.000802,0.016549,0.631328
800,W,0.003329,0.001203,0.041286,0.512312
801,W,0.002728,0.000405,0.015550,1.140234
802,W,0.012399,0.001132,0.006580,0.502798
803,W,0.007917,0.003718,0.009016,0.764773
804,W,0.063374,0.003619,0.036913,0.450944
805,W,0.008358,0.000800,0.013483,0.686646
806,W,0.026663,0.002147,0.010044,0.350628
807,W,0.028173,0.001080,0.021560,0.356382
808,W,0.004892,0.000267,0.024999,0.866213
809,W,0.015031,0.000034,0.017605,0.074424
810,W,0.008535,0.000968,0.023910,0.602796
811,W,0.009001,0.000935,0.013102,0.515942
812,W,0.006404,0.004550,0.028631,0.370019
813,W,0.002809,0.000704,0.044099,0.734790
814,W,0.011190,0.002961,0.042376,0.310440
815,W,0.013392,0.000733,0.012637,0.241040
816,W,0.030437,0.004037,0.021121,0.225851
817,W,0.032595,0.000971,0.022623,0.415279
818,W,0.002895,0.001826,0.005752,0.436870
819,W,0.018994,0.001270,0.016965,0.443102
820,W,0.010132,0.000818,0.010490,0.275066
821,W,0.005425,0.001395,0.029944,0.534258
822,W,0.009348,0.001594,0.045656,0.288060
823,W,0.015302,0.002554,0.010701,0.429163
824,W,0.017313,0.001382,0.027043,0.484084
825,W,0.015440,0.002769,0.055251,0.385078
826,W,0.004779,0.000532,0.021982,0.448058
827,W,0.011100,0.000762,0.020012,0.585929
828,W,0.007712,0.001456,0.017652,0.371148
829,W,0.013666,0.003101,0.016732,0.392498
830,W,0.003385,0.001187,0.012468,0.780932
831,W,0.005006,0.000713,0.014452,0.473665
832,W,0.039118,0.003407,0.024663,0.401764
833,W,0.003902,0.001196,0.012059,0.626252
834,W,0.102458,0.001097,0.039117,0.207437
835,W,0.034664,0.003000,0.020321,0.250884
836,W,0.026718,0.002093,0.023237,1.285129
837,W,0.015030,0.001485,0.014030,0.357294
838,W,0.012257,0.000682,0.024364,0.492750
839,W,0.020002,0.004099,0.024030,1.047923
840,W,0.019650,0.000225,0.017105,1.173257
841,W,0.005225,0.000546,0.037128,0.216682
842,W,0.011931,0.000058,0.051076,0.506554
843,W,0.007275,0.001166,0.048822,0.506780
844,W,0.016308,0.000432,0.014686,0.735987
845,W,0.004535,0.000804,0.010425,0.904392
846,W,0.026502,0.001242,0.008077,0.430661
847,W,0.008474,0.006020,0.026550,0.480735
848,W,0.001718,0.002105,0.008845,0.702057
849,W,0.003911,0.000880,0.019764,0.389134
850,W,0.014840,0.001050,0.044764,0.757834
851,W,0.012869,0.002210,0.034496,0.180626
852,W,0.026682,0.000702,0.014140,0.715450
853,W,0.006201,0.001331,0.071050,0.538052
854,W,0.003773,0.000981,0.045020,0.423948
855,W,0.012851,0.001331,0.010622,0.455783
856,W,0.056067,0.001326,0.018549,0.438551
857,W,0.026323,0.002818,0.044796,0.690082
858,W,0.002622,0.001433,0.040834,0.270027
859,W,0.067049,0.004104,0.031317,0.570281
860,W,0.016140,0.000875,0.037138,0.469710
861,W,0.002684,0.002431,0.033123,0.429739
862,W,0.016286,0.002200,0.006871,0.335027
863,W,0.011357,0.004592,0.032165,0.117018
864,W,0.029520,0.001868,0.024848,0.463019
865,W,0.067910,0.001289,0.015862,0.516717
866,W,0.005618,0.003066,0.025486,0.571629
867,W,0.007120,0.002946,0.009803,0.723733
868,W,0.012997,0.004625,0.016544,0.372479
869,W,0.023457,0.006484,0.015050,0.632397
870,W,0.030107,0.000393,0.004586,0.758887
871,W,0.017028,0.000951,0.013534,0.281362
872,W,0.025496,0.001427,0.026764,0.789848
873,W,0.004571,0.000386,0.003425,0.546570
874,W,0.023959,0.000132,0.005098,0.434459
875,W,0.008560,0.001264,0.016636,0.266639
876,W,0.050395,0.001558,0.014942,0.108298
877,W,0.012383,0.000904,0.010661,0.200433
878,W,0.011294,0.001616,0.018438,0.174847
879,W,0.007336,0.001517,0.012342,0.385510
880,W,0.015262,0.000441,0.020942,0.384169
881,W,0.040246,0.001367,0.045556,0.228546
882,W,0.042502,0.001382,0.012213,0.476826
883,W,0.009285,0.000614,0.011618,0.241864
884,W,0.015167,0.001253,0.015155,0.623824
885,W,0.008151,0.000511,0.009788,0.133071
886,W,0.008051,0.001243,0.032950,0.085447
887,W,0.005379,0.000644,0.008093,0.385275
888,W,0.036836,0.000707,0.013067,0.469330
889,W,0.027838,0.003766,0.059145,0.255079
890,W,0.018915,0.000657,0.050398,0.154802
891,W,0.004304,0.002674,0.020462,0.450903
892,W,0.006356,0.001352,0.024320,0.450942
893,W,0.006856,0.002688,0.014988,0.250482
894,W,0.006103,0.000712,0.021129,0.216503
895,W,0.002907,0.003340,0.030961,0.581177
896,W,0.003055,0.000455,0.006642,0.091992
897,W,0.021078,0.001254,0.022532,0.270818
898,W,0.014589,0.000309,0.012763,0.837933
899,W,0.024827,0.000735,0.010227,0.367251
900,W,0.002155,0.000684,0.020317,0.481186
901,W,0.010798,0.000521,0.014372,0.222163
902,W,0.011691,0.000751,0.005041,0.394003
903,W,0.011559,0.001007,0.028713,0.371454
904,W,0.001610,0.001393,0.025683,0.339148
905,W,0.004363,0.001392,0.017388,0.590776
906,W,0.037985,0.001433,0.013703,0.308897
907,W,0.006244,0.002582,0.013170,0.483375
908,W,0.025377,0.001290,0.043869,0.502766
909,W,0.014152,0.001268,0.025645,1.543773
910,W,0.003450,0.001022,0.071002,0.709575
911,W,0.002292,0.000244,0.023032,0.631851
912,W,0.029707,0.000932,0.020686,0.686429
913,W,0.013343,0.000268,0.006488,0.467804
914,W,0.001431,0.001265,0.030772,0.694541
915,W,0.047800,0.001149,0.013858,1.120200
916,W,0.045440,0.000380,0.016284,0.190669
917,W,0.001177,0.000343,0.023429,0.537663
918,W,0.003487,0.001339,0.027344,0.312002
919,W,0.054312,0.003278,0.039251,1.231510
920,W,0.011881,0.000767,0.009238,0.302361
921,W,0.005182,0.000172,0.046997,0.405561
922,W,0.002028,0.000816,0.018691,0.819249
923,W,0.024420,0.001849,0.007058,0.420322
924,W,0.039166,0.001660,0.013710,0.383625
925,W,0.011195,0.000067,0.027116,0.172878
926,W,0.005271,0.001921,0.019433,0.394858
927,W,0.008299,0.001017,0.009839,0.273896
928,W,0.008293,0.001312,0.006847,0.197576
929,W,0.003348,0.003975,0.010957,0.478896
930,W,0.010228,0.001643,0.011862,0.310794
931,W,0.015760,0.000323,0.010834,0.977805
932,W,0.027395,0.002838,0.012081,0.225751
933,W,0.003672,0.001049,0.021275,0.604851
934,W,0.017147,0.001581,0.020071,0.499910
935,W,0.002674,0.001714,0.020499,0.605005
936,W,0.004866,0.000741,0.005833,0.413136
937,W,0.002755,0.000363,0.024352,0.293235
938,W,0.025876,0.001608,0.017307,0.063866
939,W,0.014811,0.001839,0.010488,0.418332
940,W,0.015556,0.000245,0.021673,0.237694
941,W,0.025409,0.000622,0.019390,0.233331
942,W,0.011952,0.001907,0.027921,0.555541
943,W,0.053298,0.001523,0.004221,0.224590
944,W,0.008805,0.001659,0.018346,0.074132
945,W,0.013758,0.000117,0.011570,0.357454
946,W,0.027341,0.001626,0.012690,0.395968
947,W,0.007250,0.001630,0.025430,0.468945
948,W,0.020566,0.000453,0.017275,0.881041
949,W,0.015952,0.000283,0.004943,0.536254
950,W,0.011646,0.000187,0.009568,0.218007
951,W,0.020165,0.001630,0.016219,0.080798
952,W,0.032134,0.000280,0.016661,0.591186
953,W,0.069707,0.002061,0.017193,0.143671
954,W,0.021514,0.002080,0.018292,0.343709
955,W,0.015060,0.001768,0.011164,0.334373
956,W,0.012325,0.000653,0.009545,0.411738
957,W,0.004189,0.000802,0.017415,0.300016
958,W,0.022332,0.002490,0.019278,0.544149
959,W,0.006718,0.001423,0.019150,0.402298
960,W,0.001492,0.002222,0.010866,0.697539
961,W,0.007772,0.001360,0.016920,0.231257
962,W,0.003113,0.000628,0.018755,0.113307
963,W,0.001811,0.003063,0.025083,0.192214
964,W,0.007678,0.000637,0.045573,0.803101
965,W,0.045038,0.000134,0.087084,0.335647
966,W,0.001320,0.001032,0.007886,1.100574
967,W,0.009504,0.000858,0.025596,0.607054
968,W,0.014159,0.001083,0.036992,0.346618
969,W,0.005986,0.001596,0.020246,0.564712
970,W,0.003796,0.000366,0.022872,0.434721
971,W,0.007315,0.001696,0.010507,0.867987
972,W,0.013502,0.000508,0.006453,0.510260
973,W,0.023060,0.002846,0.007967,0.785790
974,W,0.010083,0.000496,0.005674,0.650569
975,W,0.008181,0.003196,0.058096,0.291645
976,W,0.007990,0.003245,0.052733,0.188977
977,W,0.012764,0.000251,0.007505,0.656980
978,W,0.014568,0.000617,0.009888,0.641803
979,W,0.003722,0.003673,0.020010,0.456791
980,W,0.007189,0.000052,0.015090,0.401211
981,W,0.008202,0.001214,0.006548,0.576561
982,W,0.016428,0.002538,0.071755,0.485480
983,W,0.025083,0.000257,0.007557,0.692593
984,W,0.064846,0.000613,0.003077,0.364532
985,W,0.027719,0.000756,0.014424,0.731784
986,W,0.016148,0.000093,0.010559,0.500825
987,W,0.006312,0.000587,0.085190,0.878743
988,W,0.041350,0.000549,0.035771,0.736580
989,W,0.004003,0.001017,0.014600,0.727381
990,W,0.003078,0.001552,0.027816,1.444292
991,W,0.015633,0.002460,0.042181,0.640551
992,W,0.036281,0.000532,0.005339,0.539036
993,W,0.010452,0.000138,0.013835,0.558517
994,W,0.012765,0.000939,0.009988,0.682343
995,W,0.009544,0.000452,0.038930,0.263063
996,W,0.008747,0.004145,0.059769,0.840392
997,W,0.071526,0.004711,0.011328,0.658607
998,W,0.023502,0.002617,0.020124,0.721729
999,W,0.015153,0.001828,0.007710,0.732422
1000,W,0.030199,0.000394,0.015764,0.543509
1001,W,0.027881,0.002173,0.040367,0.658945
1002,W,0.087376,0.000195,0.005488,0.608022
1003,W,0.009408,0.000384,0.002687,0.896990
1004,W,0.016295,0.001276,0.063662,0.435341
1005,W,0.015114,0.000472,0.009219,1.269865
1006,W,0.058721,0.001202,0.011137,0.748467
1007,W,0.025210,0.001142,0.009733,0.564072
1008,W,0.037950,0.001615,0.006430,0.741200
1009,W,0.015281,0.003369,0.036905,1.120185
1010,W,0.004163,0.002801,0.034731,0.406441
1011,W,0.004158,0.002408,0.004335,0.368526
1012,W,0.010068,0.003325,0.016778,0.125670
1013,W,0.070396,0.002161,0.017716,0.207274
1014,W,0.027249,0.004583,0.024867,0.262303
1015,W,0.194334,0.001499,0.014554,0.157316
1016,W,0.009171,0.008092,0.059713,0.206538
1017,W,0.015981,0.001605,0.019908,0.275026
1018,W,0.011692,0.003099,0.015273,0.336618
1019,W,0.031011,0.001361,0.018501,0.219167
1020,W,0.049533,0.012387,0.019487,0.044116
1021,N1,0.187025,0.003720,0.011302,0.187545
1022,N1,0.062612,0.006664,0.011236,0.200275
1023,N1,0.009159,0.006838,0.016779,0.028451
1024,N1,0.078582,0.007907,0.039505,0.264358
1025,N2,0.022007,0.002177,0.012220,0.000000
1026,N2,0.013415,0.003048,0.015654,0.163304
1027,N2,0.044324,0.002744,0.043648,0.137206
1028,N2,0.047347,0.000986,0.024540,0.012821
1029,N2,0.030922,0.001396,0.026612,0.192088
1030,N2,0.010278,0.001691,0.044314,0.036663
1031,N2,0.032419,0.002640,0.021558,0.076637
1032,N2,0.018118,0.003060,0.021299,0.158928
1033,N2,0.053312,0.007283,0.030180,0.004773
1034,N2,0.004207,0.004542,0.024070,0.033581
1035,N2,0.021007,0.012902,0.030133,0.018157
1036,N2,0.019191,0.040888,0.067808,0.025106
1037,N2,0.007267,0.067323,0.094594,0.636699
1038,N3,0.026963,0.001398,0.021496,0.432844
1039,N2,0.002310,0.000187,0.011024,0.062285
1040,N3,0.038285,0.001702,0.014372,0.091229
1041,N3,0.002712,0.001894,0.063328,0.100539
1042,N3,0.033589,0.007165,0.027986,0.103226
1043,N3,0.018694,0.004395,0.054295,0.000000
1044,N3,0.004372,0.003163,0.014067,0.170875
1045,N3,0.002515,0.018181,0.114908,0.000000
